"","learner","model_auc","model_ce"
"1","classif.randomForest",0.749193548387097,0.332620320855615
"2","classif.randomForest",0.754807692307692,0.332620320855615
"3","classif.randomForest",0.761549925484352,0.332620320855615
"4","classif.randomForest",0.786764705882353,0.332620320855615
"5","classif.randomForest",0.789120715350224,0.332620320855615
"6","classif.randomForest",0.762786596119929,0.332620320855615
"7","classif.randomForest",0.677955665024631,0.332620320855615
"8","classif.randomForest",0.927689594356261,0.332620320855615
"9","classif.randomForest",0.812096774193548,0.332620320855615
"10","classif.randomForest",0.80791788856305,0.332620320855615
"11","classif.randomForest",0.822459893048128,0.332620320855615
"12","classif.randomForest",0.82421875,0.332620320855615
"13","classif.randomForest",0.672527472527473,0.332620320855615
"14","classif.randomForest",0.871065375302663,0.332620320855615
"15","classif.randomForest",0.763194444444444,0.332620320855615
"16","classif.randomForest",0.725749559082892,0.332620320855615
"17","classif.randomForest",0.819444444444444,0.332620320855615
"18","classif.randomForest",0.711864406779661,0.332620320855615
"19","classif.randomForest",0.6982421875,0.332620320855615
"20","classif.randomForest",0.725694444444444,0.332620320855615
"21","classif.randomForest",0.730938416422287,0.332620320855615
"22","classif.randomForest",0.819354838709677,0.332620320855615
"23","classif.randomForest",0.781616688396349,0.332620320855615
"24","classif.randomForest",0.771838331160365,0.332620320855615
"25","classif.randomForest",0.771982116244411,0.332620320855615
"26","classif.randomForest",0.837903225806452,0.332620320855615
"27","classif.randomForest",0.838114754098361,0.332620320855615
"28","classif.randomForest",0.633333333333333,0.332620320855615
"29","classif.randomForest",0.781305114638448,0.332620320855615
"30","classif.randomForest",0.684798807749627,0.332620320855615
"31","classif.randomForest",0.731527093596059,0.332620320855615
"32","classif.randomForest",0.768131868131868,0.332620320855615
"33","classif.randomForest",0.769125683060109,0.332620320855615
"34","classif.randomForest",0.8,0.332620320855615
"35","classif.randomForest",0.771838331160365,0.332620320855615
"36","classif.randomForest",0.851923076923077,0.332620320855615
"37","classif.randomForest",0.726392251815981,0.332620320855615
"38","classif.randomForest",0.823232323232323,0.332620320855615
"39","classif.randomForest",0.712280701754386,0.332620320855615
"40","classif.randomForest",0.755588673621461,0.332620320855615
"41","classif.randomForest",0.807040417209909,0.332620320855615
"42","classif.randomForest",0.684027777777778,0.332620320855615
"43","classif.randomForest",0.738709677419355,0.332620320855615
"44","classif.randomForest",0.756598240469208,0.332620320855615
"45","classif.randomForest",0.792929292929293,0.332620320855615
"46","classif.randomForest",0.746794871794872,0.332620320855615
"47","classif.randomForest",0.728142076502732,0.332620320855615
"48","classif.randomForest",0.780923994038748,0.332620320855615
"49","classif.randomForest",0.876953125,0.332620320855615
"50","classif.randomForest",0.70935960591133,0.332620320855615
"51","classif.randomForest",0.763461538461538,0.332620320855615
"52","classif.randomForest",0.699193548387097,0.332620320855615
"53","classif.randomForest",0.778357235984355,0.332620320855615
"54","classif.randomForest",0.87258064516129,0.332620320855615
"55","classif.randomForest",0.741129032258064,0.332620320855615
"56","classif.randomForest",0.701388888888889,0.332620320855615
"57","classif.randomForest",0.704600484261501,0.332620320855615
"58","classif.randomForest",0.84375,0.332620320855615
"59","classif.randomForest",0.804166666666667,0.332620320855615
"60","classif.randomForest",0.769444444444444,0.332620320855615
"61","classif.randomForest",0.814174107142857,0.332620320855615
"62","classif.randomForest",0.707627118644068,0.332620320855615
"63","classif.randomForest",0.834215167548501,0.332620320855615
"64","classif.randomForest",0.74609375,0.332620320855615
"65","classif.randomForest",0.816935483870968,0.332620320855615
"66","classif.randomForest",0.883870967741936,0.332620320855615
"67","classif.randomForest",0.731743666169896,0.332620320855615
"68","classif.randomForest",0.705555555555556,0.332620320855615
"69","classif.randomForest",0.8125,0.332620320855615
"70","classif.randomForest",0.73968253968254,0.332620320855615
"71","classif.randomForest",0.700136612021858,0.332620320855615
"72","classif.randomForest",0.738805970149254,0.332620320855615
"73","classif.randomForest",0.853949329359165,0.332620320855615
"74","classif.randomForest",0.709027777777778,0.332620320855615
"75","classif.randomForest",0.829805996472663,0.332620320855615
"76","classif.randomForest",0.808996088657106,0.332620320855615
"77","classif.randomForest",0.776612903225806,0.332620320855615
"78","classif.randomForest",0.693567251461988,0.332620320855615
"79","classif.randomForest",0.765873015873016,0.332620320855615
"80","classif.randomForest",0.739583333333333,0.332620320855615
"81","classif.randomForest",0.8251953125,0.332620320855615
"82","classif.randomForest",0.842894393741851,0.332620320855615
"83","classif.randomForest",0.738387978142076,0.332620320855615
"84","classif.randomForest",0.750806451612903,0.332620320855615
"85","classif.randomForest",0.730911330049261,0.332620320855615
"86","classif.randomForest",0.672916666666667,0.332620320855615
"87","classif.randomForest",0.731944444444444,0.332620320855615
"88","classif.randomForest",0.799751243781095,0.332620320855615
"89","classif.randomForest",0.815079365079365,0.332620320855615
"90","classif.randomForest",0.762059973924381,0.332620320855615
"91","classif.randomForest",0.736636245110821,0.332620320855615
"92","classif.randomForest",0.775824175824176,0.332620320855615
"93","classif.randomForest",0.722873900293255,0.332620320855615
"94","classif.randomForest",0.774630541871921,0.332620320855615
"95","classif.randomForest",0.862637362637363,0.332620320855615
"96","classif.randomForest",0.697214076246334,0.332620320855615
"97","classif.randomForest",0.801587301587302,0.332620320855615
"98","classif.randomForest",0.847442680776014,0.332620320855615
"99","classif.randomForest",0.781378600823045,0.332620320855615
"100","classif.randomForest",0.769061583577713,0.332620320855615
"101","classif.mlp",0.35,0.332620320855615
"102","classif.mlp",0.765625,0.332620320855615
"103","classif.mlp",0.360655737704918,0.332620320855615
"104","classif.mlp",0.797076023391813,0.332620320855615
"105","classif.mlp",0.7392578125,0.332620320855615
"106","classif.mlp",0.456011730205279,0.332620320855615
"107","classif.mlp",0.366666666666667,0.332620320855615
"108","classif.mlp",0.681746031746032,0.332620320855615
"109","classif.mlp",0.77509778357236,0.332620320855615
"110","classif.mlp",0.428571428571429,0.332620320855615
"111","classif.mlp",0.274962742175857,0.332620320855615
"112","classif.mlp",0.590828924162258,0.332620320855615
"113","classif.mlp",0.497512437810945,0.332620320855615
"114","classif.mlp",0.663157894736842,0.332620320855615
"115","classif.mlp",0.752232142857143,0.332620320855615
"116","classif.mlp",0.788095238095238,0.332620320855615
"117","classif.mlp",0.41358024691358,0.332620320855615
"118","classif.mlp",0.65625,0.332620320855615
"119","classif.mlp",0.664942528735632,0.332620320855615
"120","classif.mlp",0.648286140089419,0.332620320855615
"121","classif.mlp",0.621700879765396,0.332620320855615
"122","classif.mlp",0.723598435462842,0.332620320855615
"123","classif.mlp",0.527336860670194,0.332620320855615
"124","classif.mlp",0.814211212516297,0.332620320855615
"125","classif.mlp",0.731451612903226,0.332620320855615
"126","classif.mlp",0.700879765395894,0.332620320855615
"127","classif.mlp",0.614516129032258,0.332620320855615
"128","classif.mlp",0.387096774193548,0.332620320855615
"129","classif.mlp",0.637978142076503,0.332620320855615
"130","classif.mlp",0.655737704918033,0.332620320855615
"131","classif.mlp",0.674603174603175,0.332620320855615
"132","classif.mlp",0.4794921875,0.332620320855615
"133","classif.mlp",0.685960591133005,0.332620320855615
"134","classif.mlp",0.70952380952381,0.332620320855615
"135","classif.mlp",0.745689655172414,0.332620320855615
"136","classif.mlp",0.676602086438152,0.332620320855615
"137","classif.mlp",0.737213403880071,0.332620320855615
"138","classif.mlp",0.381964809384164,0.332620320855615
"139","classif.mlp",0.726527570789866,0.332620320855615
"140","classif.mlp",0.751388888888889,0.332620320855615
"141","classif.mlp",0.449305555555556,0.332620320855615
"142","classif.mlp",0.787903225806452,0.332620320855615
"143","classif.mlp",0.608465608465608,0.332620320855615
"144","classif.mlp",0.359649122807018,0.332620320855615
"145","classif.mlp",0.642741935483871,0.332620320855615
"146","classif.mlp",0.665983606557377,0.332620320855615
"147","classif.mlp",0.591666666666667,0.332620320855615
"148","classif.mlp",0.689207650273224,0.332620320855615
"149","classif.mlp",0.63671875,0.332620320855615
"150","classif.mlp",0.770723104056437,0.332620320855615
"151","classif.mlp",0.766414141414141,0.332620320855615
"152","classif.mlp",0.70193740685544,0.332620320855615
"153","classif.mlp",0.438616071428571,0.332620320855615
"154","classif.mlp",0.615384615384615,0.332620320855615
"155","classif.mlp",0.824143070044709,0.332620320855615
"156","classif.mlp",0.814814814814815,0.332620320855615
"157","classif.mlp",0.727678571428571,0.332620320855615
"158","classif.mlp",0.651331719128329,0.332620320855615
"159","classif.mlp",0.636363636363636,0.332620320855615
"160","classif.mlp",0.626373626373626,0.332620320855615
"161","classif.mlp",0.34375,0.332620320855615
"162","classif.mlp",0.541935483870968,0.332620320855615
"163","classif.mlp",0.669334975369458,0.332620320855615
"164","classif.mlp",0.313559322033898,0.332620320855615
"165","classif.mlp",0.273607748184019,0.332620320855615
"166","classif.mlp",0.647540983606557,0.332620320855615
"167","classif.mlp",0.6748046875,0.332620320855615
"168","classif.mlp",0.558333333333333,0.332620320855615
"169","classif.mlp",0.651612903225806,0.332620320855615
"170","classif.mlp",0.657118055555556,0.332620320855615
"171","classif.mlp",0.491666666666667,0.332620320855615
"172","classif.mlp",0.500615763546798,0.332620320855615
"173","classif.mlp",0.75,0.332620320855615
"174","classif.mlp",0.333333333333333,0.332620320855615
"175","classif.mlp",0.709256844850065,0.332620320855615
"176","classif.mlp",0.763736263736264,0.332620320855615
"177","classif.mlp",0.840938722294654,0.332620320855615
"178","classif.mlp",0.333333333333333,0.332620320855615
"179","classif.mlp",0.761538461538461,0.332620320855615
"180","classif.mlp",0.36217008797654,0.332620320855615
"181","classif.mlp",0.499254843517139,0.332620320855615
"182","classif.mlp",0.649305555555556,0.332620320855615
"183","classif.mlp",0.742486338797814,0.332620320855615
"184","classif.mlp",0.608870967741935,0.332620320855615
"185","classif.mlp",0.693548387096774,0.332620320855615
"186","classif.mlp",0.690058479532164,0.332620320855615
"187","classif.mlp",0.592361111111111,0.332620320855615
"188","classif.mlp",0.770634920634921,0.332620320855615
"189","classif.mlp",0.418032786885246,0.332620320855615
"190","classif.mlp",0.770562770562771,0.332620320855615
"191","classif.mlp",0.750877192982456,0.332620320855615
"192","classif.mlp",0.74931693989071,0.332620320855615
"193","classif.mlp",0.727472527472527,0.332620320855615
"194","classif.mlp",0.776923076923077,0.332620320855615
"195","classif.mlp",0.730117340286832,0.332620320855615
"196","classif.mlp",0.72741935483871,0.332620320855615
"197","classif.mlp",0.613218390804598,0.332620320855615
"198","classif.mlp",0.356060606060606,0.332620320855615
"199","classif.mlp",0.258064516129032,0.332620320855615
"200","classif.mlp",0.610221674876847,0.332620320855615
"201","classif.naiveBayes",0.640625,0.332620320855615
"202","classif.naiveBayes",0.758064516129032,0.332620320855615
"203","classif.naiveBayes",0.708333333333333,0.332620320855615
"204","classif.naiveBayes",0.72741935483871,0.332620320855615
"205","classif.naiveBayes",0.731922398589065,0.332620320855615
"206","classif.naiveBayes",0.797222222222222,0.332620320855615
"207","classif.naiveBayes",0.797126436781609,0.332620320855615
"208","classif.naiveBayes",0.559677419354839,0.332620320855615
"209","classif.naiveBayes",0.737723214285714,0.332620320855615
"210","classif.naiveBayes",0.535483870967742,0.332620320855615
"211","classif.naiveBayes",0.826388888888889,0.332620320855615
"212","classif.naiveBayes",0.664583333333333,0.332620320855615
"213","classif.naiveBayes",0.77734375,0.332620320855615
"214","classif.naiveBayes",0.368965517241379,0.332620320855615
"215","classif.naiveBayes",0.728142076502732,0.332620320855615
"216","classif.naiveBayes",0.656084656084656,0.332620320855615
"217","classif.naiveBayes",0.681034482758621,0.332620320855615
"218","classif.naiveBayes",0.796610169491525,0.332620320855615
"219","classif.naiveBayes",0.747252747252747,0.332620320855615
"220","classif.naiveBayes",0.923076923076923,0.332620320855615
"221","classif.naiveBayes",0.811576354679803,0.332620320855615
"222","classif.naiveBayes",0.600641025641026,0.332620320855615
"223","classif.naiveBayes",0.640322580645161,0.332620320855615
"224","classif.naiveBayes",0.802734375,0.332620320855615
"225","classif.naiveBayes",0.791935483870968,0.332620320855615
"226","classif.naiveBayes",0.804432855280313,0.332620320855615
"227","classif.naiveBayes",0.745161290322581,0.332620320855615
"228","classif.naiveBayes",0.843283582089552,0.332620320855615
"229","classif.naiveBayes",0.808730158730159,0.332620320855615
"230","classif.naiveBayes",0.7109375,0.332620320855615
"231","classif.naiveBayes",0.594827586206897,0.332620320855615
"232","classif.naiveBayes",0.755555555555556,0.332620320855615
"233","classif.naiveBayes",0.702884615384615,0.332620320855615
"234","classif.naiveBayes",0.66031746031746,0.332620320855615
"235","classif.naiveBayes",0.770833333333333,0.332620320855615
"236","classif.naiveBayes",0.797991071428571,0.332620320855615
"237","classif.naiveBayes",0.852747252747253,0.332620320855615
"238","classif.naiveBayes",0.777093596059113,0.332620320855615
"239","classif.naiveBayes",0.549253731343284,0.332620320855615
"240","classif.naiveBayes",0.586805555555556,0.332620320855615
"241","classif.naiveBayes",0.662903225806452,0.332620320855615
"242","classif.naiveBayes",0.812348668280872,0.332620320855615
"243","classif.naiveBayes",0.727272727272727,0.332620320855615
"244","classif.naiveBayes",0.71833084947839,0.332620320855615
"245","classif.naiveBayes",0.853225806451613,0.332620320855615
"246","classif.naiveBayes",0.76043956043956,0.332620320855615
"247","classif.naiveBayes",0.75672514619883,0.332620320855615
"248","classif.naiveBayes",0.564828614008942,0.332620320855615
"249","classif.naiveBayes",0.806593406593407,0.332620320855615
"250","classif.naiveBayes",0.76634382566586,0.332620320855615
"251","classif.naiveBayes",0.676662320730117,0.332620320855615
"252","classif.naiveBayes",0.755555555555556,0.332620320855615
"253","classif.naiveBayes",0.829861111111111,0.332620320855615
"254","classif.naiveBayes",0.71484375,0.332620320855615
"255","classif.naiveBayes",0.790277777777778,0.332620320855615
"256","classif.naiveBayes",0.734920634920635,0.332620320855615
"257","classif.naiveBayes",0.789865871833085,0.332620320855615
"258","classif.naiveBayes",0.653958944281525,0.332620320855615
"259","classif.naiveBayes",0.816964285714286,0.332620320855615
"260","classif.naiveBayes",0.7109375,0.332620320855615
"261","classif.naiveBayes",0.755555555555556,0.332620320855615
"262","classif.naiveBayes",0.688396349413299,0.332620320855615
"263","classif.naiveBayes",0.823076923076923,0.332620320855615
"264","classif.naiveBayes",0.696969696969697,0.332620320855615
"265","classif.naiveBayes",0.674725274725275,0.332620320855615
"266","classif.naiveBayes",0.675806451612903,0.332620320855615
"267","classif.naiveBayes",0.767511177347243,0.332620320855615
"268","classif.naiveBayes",0.83015873015873,0.332620320855615
"269","classif.naiveBayes",0.683333333333333,0.332620320855615
"270","classif.naiveBayes",0.61489898989899,0.332620320855615
"271","classif.naiveBayes",0.848387096774194,0.332620320855615
"272","classif.naiveBayes",0.861290322580645,0.332620320855615
"273","classif.naiveBayes",0.803482587064677,0.332620320855615
"274","classif.naiveBayes",0.564039408866995,0.332620320855615
"275","classif.naiveBayes",0.530638852672751,0.332620320855615
"276","classif.naiveBayes",0.771982116244411,0.332620320855615
"277","classif.naiveBayes",0.779166666666667,0.332620320855615
"278","classif.naiveBayes",0.8841642228739,0.332620320855615
"279","classif.naiveBayes",0.721311475409836,0.332620320855615
"280","classif.naiveBayes",0.660208643815201,0.332620320855615
"281","classif.naiveBayes",0.58203125,0.332620320855615
"282","classif.naiveBayes",0.599105812220566,0.332620320855615
"283","classif.naiveBayes",0.746794871794872,0.332620320855615
"284","classif.naiveBayes",0.778021978021978,0.332620320855615
"285","classif.naiveBayes",0.804187192118227,0.332620320855615
"286","classif.naiveBayes",0.749425287356322,0.332620320855615
"287","classif.naiveBayes",0.758333333333333,0.332620320855615
"288","classif.naiveBayes",0.812903225806452,0.332620320855615
"289","classif.naiveBayes",0.65625,0.332620320855615
"290","classif.naiveBayes",0.713114754098361,0.332620320855615
"291","classif.naiveBayes",0.768472906403941,0.332620320855615
"292","classif.naiveBayes",0.777943368107303,0.332620320855615
"293","classif.naiveBayes",0.725108225108225,0.332620320855615
"294","classif.naiveBayes",0.764516129032258,0.332620320855615
"295","classif.naiveBayes",0.682352941176471,0.332620320855615
"296","classif.naiveBayes",0.857142857142857,0.332620320855615
"297","classif.naiveBayes",0.657228017883756,0.332620320855615
"298","classif.naiveBayes",0.661330049261084,0.332620320855615
"299","classif.naiveBayes",0.71484375,0.332620320855615
"300","classif.naiveBayes",0.75366568914956,0.332620320855615
"301","classif.nnet",0.765432098765432,0.332620320855615
"302","classif.nnet",0.73125,0.332620320855615
"303","classif.nnet",0.584126984126984,0.332620320855615
"304","classif.nnet",0.65,0.332620320855615
"305","classif.nnet",0.765151515151515,0.332620320855615
"306","classif.nnet",0.748883928571429,0.332620320855615
"307","classif.nnet",0.6796875,0.332620320855615
"308","classif.nnet",0.550961538461539,0.332620320855615
"309","classif.nnet",0.895678092399404,0.332620320855615
"310","classif.nnet",0.621584699453552,0.332620320855615
"311","classif.nnet",0.837362637362637,0.332620320855615
"312","classif.nnet",0.670640834575261,0.332620320855615
"313","classif.nnet",0.65234375,0.332620320855615
"314","classif.nnet",0.672916666666667,0.332620320855615
"315","classif.nnet",0.658974358974359,0.332620320855615
"316","classif.nnet",0.76080476900149,0.332620320855615
"317","classif.nnet",0.5,0.332620320855615
"318","classif.nnet",0.593220338983051,0.332620320855615
"319","classif.nnet",0.777901785714286,0.332620320855615
"320","classif.nnet",0.686147186147186,0.332620320855615
"321","classif.nnet",0.602197802197802,0.332620320855615
"322","classif.nnet",0.677469135802469,0.332620320855615
"323","classif.nnet",0.772727272727273,0.332620320855615
"324","classif.nnet",0.867741935483871,0.332620320855615
"325","classif.nnet",0.720192307692308,0.332620320855615
"326","classif.nnet",0.696480938416422,0.332620320855615
"327","classif.nnet",0.798029556650246,0.332620320855615
"328","classif.nnet",0.65625,0.332620320855615
"329","classif.nnet",0.744140625,0.332620320855615
"330","classif.nnet",0.786813186813187,0.332620320855615
"331","classif.nnet",0.734567901234568,0.332620320855615
"332","classif.nnet",0.646825396825397,0.332620320855615
"333","classif.nnet",0.817436661698957,0.332620320855615
"334","classif.nnet",0.7890625,0.332620320855615
"335","classif.nnet",0.713859910581222,0.332620320855615
"336","classif.nnet",0.627083333333333,0.332620320855615
"337","classif.nnet",0.704861111111111,0.332620320855615
"338","classif.nnet",0.743055555555556,0.332620320855615
"339","classif.nnet",0.690270935960591,0.332620320855615
"340","classif.nnet",0.7409200968523,0.332620320855615
"341","classif.nnet",0.655555555555556,0.332620320855615
"342","classif.nnet",0.75,0.332620320855615
"343","classif.nnet",0.820078226857888,0.332620320855615
"344","classif.nnet",0.66120218579235,0.332620320855615
"345","classif.nnet",0.723090277777778,0.332620320855615
"346","classif.nnet",0.824305555555556,0.332620320855615
"347","classif.nnet",0.670967741935484,0.332620320855615
"348","classif.nnet",0.727216748768473,0.332620320855615
"349","classif.nnet",0.587096774193548,0.332620320855615
"350","classif.nnet",0.681640625,0.332620320855615
"351","classif.nnet",0.383582089552239,0.332620320855615
"352","classif.nnet",0.79375,0.332620320855615
"353","classif.nnet",0.695977011494253,0.332620320855615
"354","classif.nnet",0.796717171717172,0.332620320855615
"355","classif.nnet",0.665300546448087,0.332620320855615
"356","classif.nnet",0.589960886571056,0.332620320855615
"357","classif.nnet",0.673160173160173,0.332620320855615
"358","classif.nnet",0.7890625,0.332620320855615
"359","classif.nnet",0.656084656084656,0.332620320855615
"360","classif.nnet",0.696491228070175,0.332620320855615
"361","classif.nnet",0.722916666666667,0.332620320855615
"362","classif.nnet",0.717741935483871,0.332620320855615
"363","classif.nnet",0.71957671957672,0.332620320855615
"364","classif.nnet",0.709677419354839,0.332620320855615
"365","classif.nnet",0.751953125,0.332620320855615
"366","classif.nnet",0.61177347242921,0.332620320855615
"367","classif.nnet",0.757575757575758,0.332620320855615
"368","classif.nnet",0.610745614035088,0.332620320855615
"369","classif.nnet",0.729508196721312,0.332620320855615
"370","classif.nnet",0.772478070175439,0.332620320855615
"371","classif.nnet",0.704166666666667,0.332620320855615
"372","classif.nnet",0.703463203463203,0.332620320855615
"373","classif.nnet",0.720161290322581,0.332620320855615
"374","classif.nnet",0.62109375,0.332620320855615
"375","classif.nnet",0.676984126984127,0.332620320855615
"376","classif.nnet",0.7861328125,0.332620320855615
"377","classif.nnet",0.823383084577114,0.332620320855615
"378","classif.nnet",0.801954732510288,0.332620320855615
"379","classif.nnet",0.674853801169591,0.332620320855615
"380","classif.nnet",0.563616071428571,0.332620320855615
"381","classif.nnet",0.611111111111111,0.332620320855615
"382","classif.nnet",0.621693121693122,0.332620320855615
"383","classif.nnet",0.59347442680776,0.332620320855615
"384","classif.nnet",0.747115384615385,0.332620320855615
"385","classif.nnet",0.773015873015873,0.332620320855615
"386","classif.nnet",0.694485842026826,0.332620320855615
"387","classif.nnet",0.703296703296703,0.332620320855615
"388","classif.nnet",0.823611111111111,0.332620320855615
"389","classif.nnet",0.5,0.332620320855615
"390","classif.nnet",0.623181818181818,0.332620320855615
"391","classif.nnet",0.791666666666667,0.332620320855615
"392","classif.nnet",0.736263736263736,0.332620320855615
"393","classif.nnet",0.8359375,0.332620320855615
"394","classif.nnet",0.675641025641026,0.332620320855615
"395","classif.nnet",0.848076923076923,0.332620320855615
"396","classif.nnet",0.761022927689594,0.332620320855615
"397","classif.nnet",0.64993481095176,0.332620320855615
"398","classif.nnet",0.580049261083744,0.332620320855615
"399","classif.nnet",0.800298062593145,0.332620320855615
"400","classif.nnet",0.7265625,0.332620320855615
"401","classif.svm",0.542857142857143,0.332620320855615
"402","classif.svm",0.85024154589372,0.332620320855615
"403","classif.svm",0.692493946731235,0.332620320855615
"404","classif.svm",0.698245614035088,0.332620320855615
"405","classif.svm",0.574507389162562,0.332620320855615
"406","classif.svm",0.658333333333333,0.332620320855615
"407","classif.svm",0.375621890547264,0.332620320855615
"408","classif.svm",0.658203125,0.332620320855615
"409","classif.svm",0.641935483870968,0.332620320855615
"410","classif.svm",0.468106995884774,0.332620320855615
"411","classif.svm",0.788709677419355,0.332620320855615
"412","classif.svm",0.416666666666667,0.332620320855615
"413","classif.svm",0.541520467836257,0.332620320855615
"414","classif.svm",0.537109375,0.332620320855615
"415","classif.svm",0.754022988505747,0.332620320855615
"416","classif.svm",0.488077496274218,0.332620320855615
"417","classif.svm",0.482758620689655,0.332620320855615
"418","classif.svm",0.758800521512386,0.332620320855615
"419","classif.svm",0.536764705882353,0.332620320855615
"420","classif.svm",0.654838709677419,0.332620320855615
"421","classif.svm",0.531578947368421,0.332620320855615
"422","classif.svm",0.56031746031746,0.332620320855615
"423","classif.svm",0.482142857142857,0.332620320855615
"424","classif.svm",0.765151515151515,0.332620320855615
"425","classif.svm",0.846774193548387,0.332620320855615
"426","classif.svm",0.529061102831595,0.332620320855615
"427","classif.svm",0.494134897360704,0.332620320855615
"428","classif.svm",0.621700879765396,0.332620320855615
"429","classif.svm",0.683497536945813,0.332620320855615
"430","classif.svm",0.77020202020202,0.332620320855615
"431","classif.svm",0.626953125,0.332620320855615
"432","classif.svm",0.736263736263736,0.332620320855615
"433","classif.svm",0.587183308494784,0.332620320855615
"434","classif.svm",0.666871921182266,0.332620320855615
"435","classif.svm",0.713114754098361,0.332620320855615
"436","classif.svm",0.499348109517601,0.332620320855615
"437","classif.svm",0.670194003527337,0.332620320855615
"438","classif.svm",0.454831932773109,0.332620320855615
"439","classif.svm",0.692708333333333,0.332620320855615
"440","classif.svm",0.67258064516129,0.332620320855615
"441","classif.svm",0.572413793103448,0.332620320855615
"442","classif.svm",0.855902777777778,0.332620320855615
"443","classif.svm",0.576388888888889,0.332620320855615
"444","classif.svm",0.541446208112875,0.332620320855615
"445","classif.svm",0.649560117302053,0.332620320855615
"446","classif.svm",0.526080476900149,0.332620320855615
"447","classif.svm",0.541666666666667,0.332620320855615
"448","classif.svm",0.664285714285714,0.332620320855615
"449","classif.svm",0.527777777777778,0.332620320855615
"450","classif.svm",0.549925484351714,0.332620320855615
"451","classif.svm",0.522222222222222,0.332620320855615
"452","classif.svm",0.432967032967033,0.332620320855615
"453","classif.svm",0.729064039408867,0.332620320855615
"454","classif.svm",0.439882697947214,0.332620320855615
"455","classif.svm",0.367741935483871,0.332620320855615
"456","classif.svm",0.614516129032258,0.332620320855615
"457","classif.svm",0.638014527845036,0.332620320855615
"458","classif.svm",0.597916666666667,0.332620320855615
"459","classif.svm",0.590277777777778,0.332620320855615
"460","classif.svm",0.745192307692308,0.332620320855615
"461","classif.svm",0.482758620689655,0.332620320855615
"462","classif.svm",0.555769230769231,0.332620320855615
"463","classif.svm",0.569354838709677,0.332620320855615
"464","classif.svm",0.618312757201646,0.332620320855615
"465","classif.svm",0.63423645320197,0.332620320855615
"466","classif.svm",0.530864197530864,0.332620320855615
"467","classif.svm",0.579411764705882,0.332620320855615
"468","classif.svm",0.631892697466468,0.332620320855615
"469","classif.svm",0.524590163934426,0.332620320855615
"470","classif.svm",0.698412698412698,0.332620320855615
"471","classif.svm",0.525423728813559,0.332620320855615
"472","classif.svm",0.722222222222222,0.332620320855615
"473","classif.svm",0.721311475409836,0.332620320855615
"474","classif.svm",0.608870967741935,0.332620320855615
"475","classif.svm",0.638888888888889,0.332620320855615
"476","classif.svm",0.420758928571429,0.332620320855615
"477","classif.svm",0.386111111111111,0.332620320855615
"478","classif.svm",0.818181818181818,0.332620320855615
"479","classif.svm",0.463736263736264,0.332620320855615
"480","classif.svm",0.493055555555556,0.332620320855615
"481","classif.svm",0.564537157757497,0.332620320855615
"482","classif.svm",0.543402777777778,0.332620320855615
"483","classif.svm",0.816176470588235,0.332620320855615
"484","classif.svm",0.609722222222222,0.332620320855615
"485","classif.svm",0.599726775956284,0.332620320855615
"486","classif.svm",0.470938897168405,0.332620320855615
"487","classif.svm",0.538888888888889,0.332620320855615
"488","classif.svm",0.370218579234973,0.332620320855615
"489","classif.svm",0.769444444444444,0.332620320855615
"490","classif.svm",0.586701434159061,0.332620320855615
"491","classif.svm",0.724292101341282,0.332620320855615
"492","classif.svm",0.685543964232489,0.332620320855615
"493","classif.svm",0.40026075619296,0.332620320855615
